acc_x;acc_y;acc_z;gyro_x;gyro_y;gyro_z
1.020751953125;-0.130859375;-0.175048828125;-2.6259541984732824;-1.6564885496183206;-1.1603053435114503
1.0224609375;-0.124755859375;-0.1767578125;-2.9083969465648853;-1.9618320610687023;-0.9007633587786259
1.0341796875;-0.127197265625;-0.17236328125;-3.0229007633587788;-1.7633587786259541;-0.7557251908396947
1.040771484375;-0.1337890625;-0.1796875;-2.8244274809160306;-1.4122137404580153;-0.7557251908396947
1.022705078125;-0.1337890625;-0.177734375;-2.427480916030534;-1.6793893129770991;-0.9389312977099237
1.015380859375;-0.136474609375;-0.173828125;-2.2290076335877864;-1.6641221374045803;-0.9312977099236641
1.025390625;-0.13525390625;-0.1708984375;-2.183206106870229;-1.2900763358778626;-1.0610687022900764
1.025146484375;-0.135498046875;-0.180419921875;-2.145038167938931;-1.1450381679389312;-0.7938931297709924
1.012451171875;-0.145751953125;-0.174560546875;-2.4656488549618323;-1.0229007633587786;-0.9770992366412213
1.0166015625;-0.13818359375;-0.171875;-2.5419847328244276;-0.8931297709923665;-1.1984732824427482
1.027587890625;-0.128662109375;-0.16943359375;-2.954198473282443;-1.015267175572519;-1.1755725190839694
1.019287109375;-0.133056640625;-0.173583984375;-3.053435114503817;-1.5038167938931297;-1.1526717557251909
1.027587890625;-0.13623046875;-0.17431640625;-2.900763358778626;-1.5419847328244274;-0.9770992366412213
1.043701171875;-0.13037109375;-0.1728515625;-2.549618320610687;-1.1603053435114503;-0.8549618320610687
1.046875;-0.135986328125;-0.167236328125;-2.1297709923664123;-0.9083969465648855;-1.0229007633587786
1.025146484375;-0.14599609375;-0.168701171875;-1.7633587786259541;-1.1221374045801527;-1.0534351145038168
1.02294921875;-0.142822265625;-0.175048828125;-1.8854961832061068;-1.1603053435114503;-1.0610687022900764
1.03271484375;-0.1416015625;-0.1826171875;-1.6641221374045803;-1.251908396946565;-1.3282442748091603
1.025634765625;-0.145263671875;-0.17724609375;-2.0;-1.099236641221374;-1.4427480916030535
1.010009765625;-0.14697265625;-0.183349609375;-2.045801526717557;-0.7404580152671756;-1.3511450381679388
1.02294921875;-0.1357421875;-0.186767578125;-2.16793893129771;-0.9770992366412213;-1.282442748091603
1.021728515625;-0.135986328125;-0.18310546875;-2.2977099236641223;-1.366412213740458;-1.4045801526717556
1.017333984375;-0.13916015625;-0.180419921875;-2.381679389312977;-1.5267175572519085;-1.2671755725190839
1.017333984375;-0.14306640625;-0.171875;-2.0229007633587788;-1.1221374045801527;-1.2061068702290076
1.03271484375;-0.144287109375;-0.170166015625;-1.900763358778626;-0.8702290076335878;-1.465648854961832
1.025390625;-0.14697265625;-0.17724609375;-1.8396946564885497;-1.633587786259542;-1.5801526717557253
1.017822265625;-0.143798828125;-0.175537109375;-2.648854961832061;-1.8473282442748091;-1.4122137404580153
1.0166015625;-0.1337890625;-0.1748046875;-2.732824427480916;-2.045801526717557;-1.3282442748091603
1.0283203125;-0.132568359375;-0.179931640625;-2.480916030534351;-1.8702290076335877;-1.2290076335877862
1.0234375;-0.142333984375;-0.181640625;-2.0839694656488548;-1.5190839694656488;-0.9847328244274809
1.009765625;-0.1357421875;-0.166748046875;-1.9465648854961832;-1.2595419847328244;-0.8778625954198473
1.024169921875;-0.130859375;-0.181884765625;-2.16793893129771;-1.1145038167938932;-0.7786259541984732
1.031494140625;-0.12890625;-0.175048828125;-2.5343511450381677;-0.9389312977099237;-0.6030534351145038
1.023193359375;-0.138671875;-0.17041015625;-2.786259541984733;-0.7786259541984732;-0.6641221374045801
1.03369140625;-0.136474609375;-0.171142578125;-2.854961832061069;-0.8091603053435115;-0.6564885496183206
1.03564453125;-0.1357421875;-0.1787109375;-2.7022900763358777;-0.5954198473282443;-0.6870229007633588
1.017333984375;-0.14013671875;-0.17822265625;-2.50381679389313;-0.6717557251908397;-0.5877862595419847
1.022216796875;-0.134521484375;-0.175048828125;-2.4580152671755724;-0.7404580152671756;-0.9007633587786259
1.031005859375;-0.138916015625;-0.18115234375;-2.435114503816794;-0.6030534351145038;-0.9465648854961832
1.019775390625;-0.135498046875;-0.18505859375;-2.633587786259542;-0.7862595419847328;-0.9389312977099237
1.019287109375;-0.141357421875;-0.18505859375;-2.5801526717557253;-1.0381679389312977;-0.6793893129770993
1.0244140625;-0.132568359375;-0.1806640625;-2.717557251908397;-0.48854961832061067;-0.7404580152671756
1.029296875;-0.1318359375;-0.174560546875;-3.0229007633587788;-0.7557251908396947;-0.7862595419847328
1.017333984375;-0.134521484375;-0.175048828125;-2.9770992366412212;-0.732824427480916;-0.6870229007633588
1.01708984375;-0.134521484375;-0.181884765625;-2.9236641221374047;-1.0229007633587786;-0.7480916030534351
1.03125;-0.12841796875;-0.1806640625;-3.0610687022900764;-1.0763358778625953;-0.8702290076335878
1.028564453125;-0.128662109375;-0.178466796875;-3.213740458015267;-0.732824427480916;-0.7633587786259542
1.0224609375;-0.135498046875;-0.179931640625;-3.198473282442748;-0.7633587786259542;-0.9465648854961832
1.025146484375;-0.132080078125;-0.17333984375;-3.0076335877862594;-1.1145038167938932;-1.0076335877862594
